Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
99961	Eye Tracker			1720	172	Valid	Valid
99965	Eye Tracker			1720	172	Valid	Valid
99968	Eye Tracker			1720	172	Valid	Valid
99971	Eye Tracker			1720	172	Valid	Valid
99975	Eye Tracker			1720	171	Valid	Valid
99978	Eye Tracker			1719	170	Valid	Valid
99981	Eye Tracker			1721	170	Valid	Valid
99985	Eye Tracker			1722	171	Valid	Valid
99986	Mouse						
99988	Eye Tracker			1719	170	Valid	Valid
99991	Eye Tracker			1720	169	Valid	Valid
99995	Eye Tracker			1721	172	Valid	Valid
99998	Eye Tracker			1721	171	Valid	Valid
100001	Eye Tracker			1720	171	Valid	Valid
100002	Mouse						
100005	Eye Tracker			1720	172	Valid	Valid
100008	Eye Tracker			1720	170	Valid	Valid
100011	Eye Tracker			1722	170	Valid	Valid
100015	Eye Tracker			1720	171	Valid	Valid
100018	Eye Tracker			1721	171	Valid	Valid
100018	Mouse						
100021	Eye Tracker			1720	173	Valid	Valid
100025	Eye Tracker			1719	168	Valid	Valid
100028	Eye Tracker			1723	168	Valid	Valid
100031	Eye Tracker			1723	172	Valid	Valid
100034	Mouse						
100035	Eye Tracker			1720	169	Valid	Valid
100038	Eye Tracker			1722	168	Valid	Valid
100041	Eye Tracker			1720	168	Valid	Valid
100045	Eye Tracker			1722	170	Valid	Valid
100048	Eye Tracker			1721	170	Valid	Valid
100051	Eye Tracker			1721	168	Valid	Valid
100055	Eye Tracker			1721	171	Valid	Valid
100058	Eye Tracker			1723	170	Valid	Valid
100061	Eye Tracker			1721	170	Valid	Valid
100065	Eye Tracker			1723	171	Valid	Valid
100068	Eye Tracker			1722	171	Valid	Valid
100071	Eye Tracker			1723	171	Valid	Valid
100074	Mouse						
100075	Eye Tracker			1723	170	Valid	Valid
100078	Eye Tracker			1723	169	Valid	Valid
100081	Eye Tracker			1723	170	Valid	Valid
100085	Eye Tracker			1722	170	Valid	Valid
100088	Eye Tracker			1721	169	Valid	Valid
100090	Mouse						
100091	Eye Tracker			1721	171	Valid	Valid
100095	Eye Tracker			1723	170	Valid	Valid
100098	Eye Tracker			1723	167	Valid	Valid
100101	Eye Tracker			1723	169	Valid	Valid
100105	Eye Tracker			1722	168	Valid	Valid
100106	Mouse						
100108	Eye Tracker			1721	168	Valid	Valid
100111	Eye Tracker			1695	162	Valid	Valid
100115	Eye Tracker			1723	167	Valid	Valid
100118	Eye Tracker			1722	166	Valid	Valid
100121	Eye Tracker			1723	166	Valid	Valid
100122	Mouse						
100125	Eye Tracker			1721	166	Valid	Valid
100128	Eye Tracker			1723	166	Valid	Valid
100131	Eye Tracker			1722	164	Valid	Valid
100135	Eye Tracker			1721	164	Valid	Valid
100138	Eye Tracker			1721	165	Valid	Valid
100141	Eye Tracker			1722	165	Valid	Valid
100143	Mouse						
100145	Eye Tracker			1720	166	Valid	Valid
100148	Eye Tracker			1720	165	Valid	Valid
100151	Eye Tracker			1720	166	Valid	Valid
100155	Eye Tracker			1721	164	Valid	Valid
100158	Eye Tracker			1721	166	Valid	Valid
100161	Eye Tracker			1722	168	Valid	Valid
100162	Mouse						
100165	Eye Tracker			1720	165	Valid	Valid
100168	Eye Tracker			1714	163	Valid	Valid
100171	Eye Tracker			1721	167	Valid	Valid
100175	Eye Tracker			1723	165	Valid	Valid
100178	Eye Tracker			1723	169	Valid	Valid
100178	Mouse						
100181	Eye Tracker			1722	167	Valid	Valid
100185	Eye Tracker			1723	168	Valid	Valid
100188	Eye Tracker			1721	169	Valid	Valid
100191	Eye Tracker			1724	167	Valid	Valid
100195	Eye Tracker			1724	166	Valid	Valid
100198	Eye Tracker			1723	169	Valid	Valid
100201	Eye Tracker			1723	168	Valid	Valid
100205	Eye Tracker			1723	168	Valid	Valid
100208	Eye Tracker			1722	168	Valid	Valid
100211	Eye Tracker			1723	168	Valid	Valid
100215	Eye Tracker			1723	168	Valid	Valid
100218	Eye Tracker			1721	167	Valid	Valid
100221	Eye Tracker			1723	166	Valid	Valid
100225	Eye Tracker			1722	168	Valid	Valid
100228	Eye Tracker			1724	166	Valid	Valid
100231	Eye Tracker			1721	167	Valid	Valid
100234	Mouse						
100235	Eye Tracker			1720	166	Valid	Valid
100238	Eye Tracker			1721	168	Valid	Valid
100241	Eye Tracker			1721	166	Valid	Valid
100245	Eye Tracker			1720	166	Valid	Valid
100248	Eye Tracker			1719	169	Valid	Valid
100250	Mouse						
100251	Eye Tracker			1719	166	Valid	Valid
100255	Eye Tracker			1721	165	Valid	Valid
100258	Eye Tracker			1720	165	Valid	Valid
100261	Eye Tracker			1722	164	Valid	Valid
100265	Eye Tracker			1722	165	Valid	Valid
100266	Mouse						
100268	Eye Tracker			1722	165	Valid	Valid
100271	Eye Tracker			1721	163	Valid	Valid
100275	Eye Tracker			1721	165	Valid	Valid
100278	Eye Tracker			1721	165	Valid	Valid
100281	Eye Tracker			1723	165	Valid	Valid
100282	Mouse						
100285	Eye Tracker			1722	167	Valid	Valid
100288	Eye Tracker			1721	166	Valid	Valid
100291	Eye Tracker			1722	165	Valid	Valid
100295	Eye Tracker			1720	169	Valid	Valid
100298	Eye Tracker			1721	168	Valid	Valid
100298	Mouse						
100301	Eye Tracker			1721	167	Valid	Valid
100305	Eye Tracker			1722	166	Valid	Valid
100308	Eye Tracker			1722	170	Valid	Valid
100311	Eye Tracker			1724	169	Valid	Valid
100314	Mouse						
100315	Eye Tracker			1723	170	Valid	Valid
100318	Eye Tracker			1725	168	Valid	Valid
100321	Eye Tracker			1722	170	Valid	Valid
100325	Eye Tracker			1722	169	Valid	Valid
100328	Eye Tracker			1723	167	Valid	Valid
100330	Mouse						
100331	Eye Tracker			1721	167	Valid	Valid
100335	Eye Tracker			1720	168	Valid	Valid
100338	Eye Tracker			1721	167	Valid	Valid
100341	Eye Tracker			1721	169	Valid	Valid
100345	Eye Tracker			1723	166	Valid	Valid
100348	Eye Tracker			1722	168	Valid	Valid
100351	Eye Tracker			1722	166	Valid	Valid
100355	Eye Tracker			1724	166	Valid	Valid
100358	Eye Tracker			1723	168	Valid	Valid
100361	Eye Tracker			1724	167	Valid	Valid
100362	Mouse						
100365	Eye Tracker			1722	165	Valid	Valid
100368	Eye Tracker			1720	165	Valid	Valid
100371	Eye Tracker			1721	166	Valid	Valid
100375	Eye Tracker			1721	165	Valid	Valid
100378	Eye Tracker			1721	168	Valid	Valid
100381	Eye Tracker			1723	163	Valid	Valid
100385	Eye Tracker			1722	165	Valid	Valid
100388	Eye Tracker			1721	167	Valid	Valid
100391	Eye Tracker			1720	164	Valid	Valid
100395	Eye Tracker			1721	169	Valid	Valid
100398	Eye Tracker			1721	165	Valid	Valid
100401	Eye Tracker			1720	166	Valid	Valid
100405	Eye Tracker			1722	164	Valid	Valid
100408	Eye Tracker			1721	165	Valid	Valid
100411	Eye Tracker			1721	167	Valid	Valid
100415	Eye Tracker			1722	166	Valid	Valid
100418	Eye Tracker			1723	166	Valid	Valid
100421	Eye Tracker			1723	167	Valid	Valid
100425	Eye Tracker			1722	167	Valid	Valid
100428	Eye Tracker			1722	166	Valid	Valid
100431	Eye Tracker			1721	168	Valid	Valid
100435	Eye Tracker			1722	167	Valid	Valid
100438	Eye Tracker			1722	167	Valid	Valid
100441	Eye Tracker			1721	166	Valid	Valid
100445	Eye Tracker			1719	166	Valid	Valid
100448	Eye Tracker			1721	165	Valid	Valid
100451	Eye Tracker			1719	166	Valid	Valid
100455	Eye Tracker			1720	167	Valid	Valid
100458	Eye Tracker			1721	166	Valid	Valid
100461	Eye Tracker			1721	167	Valid	Valid
100465	Eye Tracker			1720	165	Valid	Valid
100468	Eye Tracker			1721	166	Valid	Valid
100471	Eye Tracker			1720	166	Valid	Valid
100474	Mouse						
100475	Eye Tracker			1721	165	Valid	Valid
100478	Eye Tracker			1719	168	Valid	Valid
100481	Eye Tracker			1721	169	Valid	Valid
100485	Eye Tracker			1720	166	Valid	Valid
100488	Eye Tracker			1720	168	Valid	Valid
100490	Mouse						
100491	Eye Tracker			1721	169	Valid	Valid
100495	Eye Tracker			1721	169	Valid	Valid
100498	Eye Tracker			1720	170	Valid	Valid
100501	Eye Tracker			1718	170	Valid	Valid
100505	Eye Tracker			1721	168	Valid	Valid
100508	Eye Tracker			1719	166	Valid	Valid
100511	Eye Tracker			1714	165	Valid	Valid
100514	Mouse						
100515	Eye Tracker			1719	168	Valid	Valid
100518	Eye Tracker			1718	167	Valid	Valid
100521	Eye Tracker			1719	167	Valid	Valid
100525	Eye Tracker			1717	165	Valid	Valid
100528	Eye Tracker			1718	166	Valid	Valid
100530	Mouse						
100531	Eye Tracker			1719	164	Valid	Valid
100535	Eye Tracker			1721	164	Valid	Valid
100538	Eye Tracker			1718	165	Valid	Valid
100541	Eye Tracker			1719	165	Valid	Valid
100545	Eye Tracker			1720	165	Valid	Valid
100548	Eye Tracker			1719	166	Valid	Valid
100548	Mouse						
100551	Eye Tracker			1720	167	Valid	Valid
100555	Eye Tracker			1719	169	Valid	Valid
100558	Eye Tracker			1719	169	Valid	Valid
100561	Eye Tracker			1719	168	Valid	Valid
100562	Mouse						
100565	Eye Tracker			1721	169	Valid	Valid
100568	Eye Tracker			1720	169	Valid	Valid
100571	Eye Tracker			1720	168	Valid	Valid
100575	Eye Tracker			1719	169	Valid	Valid
100578	Eye Tracker			1719	167	Valid	Valid
100578	Mouse						
100581	Eye Tracker			1720	169	Valid	Valid
100585	Eye Tracker			1719	165	Valid	Valid
100588	Eye Tracker			1719	166	Valid	Valid
100591	Eye Tracker			1718	168	Valid	Valid
100595	Eye Tracker			1719	168	Valid	Valid
100598	Eye Tracker			1719	168	Valid	Valid
100601	Eye Tracker			1719	166	Valid	Valid
100605	Eye Tracker			1719	168	Valid	Valid
100608	Eye Tracker			1718	168	Valid	Valid
100610	Mouse						
100611	Eye Tracker			1718	165	Valid	Valid
100615	Eye Tracker			1720	167	Valid	Valid
100618	Eye Tracker			1718	166	Valid	Valid
100621	Eye Tracker			1717	166	Valid	Valid
100625	Eye Tracker			1718	166	Valid	Valid
100626	Mouse						
100628	Eye Tracker			1717	168	Valid	Valid
100631	Eye Tracker			1719	168	Valid	Valid
100635	Eye Tracker			1718	166	Valid	Valid
100638	Eye Tracker			1718	167	Valid	Valid
100641	Eye Tracker			1718	165	Valid	Valid
100642	Mouse						
100645	Eye Tracker			1718	165	Valid	Valid
100648	Eye Tracker			1717	168	Valid	Valid
100651	Eye Tracker			1718	167	Valid	Valid
100655	Eye Tracker			1718	167	Valid	Valid
100658	Eye Tracker			1718	166	Valid	Valid
100658	Mouse						
100661	Eye Tracker			1718	168	Valid	Valid
100665	Eye Tracker			1718	166	Valid	Valid
100668	Eye Tracker			1720	167	Valid	Valid
100671	Eye Tracker			1718	166	Valid	Valid
100675	Eye Tracker			1716	168	Valid	Valid
100678	Eye Tracker			1719	168	Valid	Valid
100681	Eye Tracker			1719	166	Valid	Valid
100682	Mouse						
100685	Eye Tracker			1717	167	Valid	Valid
100688	Eye Tracker			1718	168	Valid	Valid
100691	Eye Tracker			1718	167	Valid	Valid
100695	Eye Tracker			1718	169	Valid	Valid
100698	Eye Tracker			1718	168	Valid	Valid
100701	Eye Tracker			1717	166	Valid	Valid
100705	Eye Tracker			1719	169	Valid	Valid
100708	Eye Tracker			1718	166	Valid	Valid
100711	Eye Tracker			1718	169	Valid	Valid
100714	Mouse						
100715	Eye Tracker			1718	167	Valid	Valid
100718	Eye Tracker			1717	167	Valid	Valid
100721	Eye Tracker			1719	168	Valid	Valid
100725	Eye Tracker			1719	167	Valid	Valid
100728	Eye Tracker			1718	169	Valid	Valid
100731	Eye Tracker			1719	169	Valid	Valid
100735	Eye Tracker			1718	169	Valid	Valid
100738	Eye Tracker			1719	170	Valid	Valid
100741	Eye Tracker			1719	172	Valid	Valid
100745	Eye Tracker			1717	169	Valid	Valid
100748	Eye Tracker			1715	171	Valid	Valid
100751	Eye Tracker			1719	170	Valid	Valid
100755	Eye Tracker			1717	168	Valid	Valid
100758	Eye Tracker			1718	167	Valid	Valid
100761	Eye Tracker			1717	169	Valid	Valid
100765	Eye Tracker			1717	166	Valid	Valid
100768	Eye Tracker			1718	168	Valid	Valid
100771	Eye Tracker			1718	167	Valid	Valid
100775	Eye Tracker			1718	169	Valid	Valid
100778	Eye Tracker			1717	169	Valid	Valid
100781	Eye Tracker			1719	168	Valid	Valid
100785	Eye Tracker			1720	168	Valid	Valid
100786	Mouse						
100788	Eye Tracker			1718	170	Valid	Valid
100791	Eye Tracker			1717	169	Valid	Valid
100795	Eye Tracker			1719	168	Valid	Valid
100798	Eye Tracker			1718	172	Valid	Valid
100801	Eye Tracker			1718	171	Valid	Valid
100805	Eye Tracker			1717	171	Valid	Valid
100808	Eye Tracker			1715	170	Valid	Valid
100811	Eye Tracker			1715	168	Valid	Valid
100815	Eye Tracker			1715	170	Valid	Valid
100818	Eye Tracker			1714	170	Valid	Valid
100821	Eye Tracker			1715	167	Valid	Valid
100825	Eye Tracker			1715	168	Valid	Valid
100828	Eye Tracker			1716	169	Valid	Valid
100831	Eye Tracker			1715	167	Valid	Valid
100835	Eye Tracker			1715	168	Valid	Valid
100838	Eye Tracker			1715	168	Valid	Valid
100841	Eye Tracker			1717	166	Valid	Valid
100845	Eye Tracker			1715	170	Valid	Valid
100848	Eye Tracker			1715	169	Valid	Valid
100851	Eye Tracker			1715	168	Valid	Valid
100855	Eye Tracker			1715	170	Valid	Valid
100858	Eye Tracker			1718	168	Valid	Valid
100861	Eye Tracker			1715	172	Valid	Valid
100865	Eye Tracker			1718	171	Valid	Valid
100868	Eye Tracker			1717	175	Valid	Valid
100871	Eye Tracker			1717	171	Valid	Valid
100875	Eye Tracker			1717	171	Valid	Valid
100878	Eye Tracker			1717	171	Valid	Valid
100881	Eye Tracker			1717	173	Valid	Valid
100885	Eye Tracker			1717	172	Valid	Valid
100888	Eye Tracker			1717	171	Valid	Valid
100891	Eye Tracker			1717	171	Valid	Valid
100895	Eye Tracker			1717	170	Valid	Valid
100898	Eye Tracker			1717	170	Valid	Valid
100901	Eye Tracker			1718	168	Valid	Valid
100905	Eye Tracker			1717	169	Valid	Valid
100908	Eye Tracker			1717	170	Valid	Valid
100911	Eye Tracker			1718	171	Valid	Valid
100915	Eye Tracker			1718	169	Valid	Valid
100918	Eye Tracker			1718	170	Valid	Valid
100921	Eye Tracker			1717	171	Valid	Valid
100925	Eye Tracker			1718	170	Valid	Valid
100928	Eye Tracker			1717	170	Valid	Valid
100931	Eye Tracker			1717	171	Valid	Valid
100935	Eye Tracker			1716	170	Valid	Valid
100938	Eye Tracker			1718	172	Valid	Valid
100941	Eye Tracker			1717	170	Valid	Valid
100945	Eye Tracker			1716	171	Valid	Valid
100948	Eye Tracker			1717	170	Valid	Valid
100951	Eye Tracker			1715	171	Valid	Valid
100955	Eye Tracker			1714	173	Valid	Valid
100958	Eye Tracker			1715	173	Valid	Valid
100961	Eye Tracker			1715	173	Valid	Valid
100965	Eye Tracker			1715	174	Valid	Valid
100968	Eye Tracker			1715	173	Valid	Valid
100971	Eye Tracker			1715	172	Valid	Valid
100975	Eye Tracker			1716	174	Valid	Valid
100978	Eye Tracker			1715	175	Valid	Valid
100981	Eye Tracker			1716	175	Valid	Valid
100985	Eye Tracker			1716	175	Valid	Valid
100988	Eye Tracker			1716	173	Valid	Valid
100991	Eye Tracker			1716	174	Valid	Valid
100994	Mouse						
100995	Eye Tracker			1717	173	Valid	Valid
100998	Eye Tracker			1717	173	Valid	Valid
101001	Eye Tracker			1716	173	Valid	Valid
101005	Eye Tracker			1716	174	Valid	Valid
101008	Eye Tracker			1715	173	Valid	Valid
101010	Mouse						
101011	Eye Tracker			1716	173	Valid	Valid
101015	Eye Tracker			1715	174	Valid	Valid
101018	Eye Tracker			1713	176	Valid	Valid
101021	Eye Tracker			1713	174	Valid	Valid
101025	Eye Tracker			1712	172	Valid	Valid
101028	Eye Tracker			1712	175	Valid	Valid
101031	Eye Tracker			1714	173	Valid	Valid
101034	Mouse						
101035	Eye Tracker			1715	174	Valid	Valid
101038	Eye Tracker			1715	176	Valid	Valid
101041	Eye Tracker			1715	175	Valid	Valid
101045	Eye Tracker			1714	175	Valid	Valid
101048	Eye Tracker			1714	174	Valid	Valid
101051	Eye Tracker			1714	174	Valid	Valid
101055	Eye Tracker			1716	176	Valid	Valid
101058	Eye Tracker			1715	175	Valid	Valid
101061	Eye Tracker			1714	174	Valid	Valid
101065	Eye Tracker			1714	174	Valid	Valid
101068	Eye Tracker			1715	175	Valid	Valid
101071	Eye Tracker			1712	175	Valid	Valid
101075	Eye Tracker			1716	171	Valid	Valid
101078	Eye Tracker			1713	175	Valid	Valid
101081	Eye Tracker			1712	175	Valid	Valid
101085	Eye Tracker			1713	173	Valid	Valid
101088	Eye Tracker			1714	173	Valid	Valid
101091	Eye Tracker			1713	174	Valid	Valid
101095	Eye Tracker			1714	177	Valid	Valid
101098	Eye Tracker			1713	175	Valid	Valid
101101	Eye Tracker			1714	175	Valid	Valid
101105	Eye Tracker			1715	177	Valid	Valid
101108	Eye Tracker			1715	176	Valid	Valid
101111	Eye Tracker			1715	176	Valid	Valid
101115	Eye Tracker			1714	175	Valid	Valid
101118	Eye Tracker			1713	174	Valid	Valid
101121	Eye Tracker			1716	178	Valid	Valid
101125	Eye Tracker			1715	178	Valid	Valid
101128	Eye Tracker			1714	177	Valid	Valid
101131	Eye Tracker			1715	176	Valid	Valid
101135	Eye Tracker			1714	178	Valid	Valid
101138	Eye Tracker			1715	179	Valid	Valid
101141	Eye Tracker			1714	177	Valid	Valid
101145	Eye Tracker			1714	177	Valid	Valid
101148	Eye Tracker			1713	178	Valid	Valid
101151	Eye Tracker			1714	176	Valid	Valid
101155	Eye Tracker			1714	176	Valid	Valid
101158	Eye Tracker			1714	179	Valid	Valid
101161	Eye Tracker			1714	179	Valid	Valid
101165	Eye Tracker			1715	179	Valid	Valid
101168	Eye Tracker			1716	175	Valid	Valid
101171	Eye Tracker			1715	181	Valid	Valid
101175	Eye Tracker			1716	177	Valid	Valid
101178	Eye Tracker			1714	177	Valid	Valid
101181	Eye Tracker			1715	176	Valid	Valid
101185	Eye Tracker			1714	177	Valid	Valid
101188	Eye Tracker			1715	179	Valid	Valid
101191	Eye Tracker			1715	177	Valid	Valid
101195	Eye Tracker			1713	177	Valid	Valid
101198	Eye Tracker			1714	176	Valid	Valid
101201	Eye Tracker			1714	178	Valid	Valid
101205	Eye Tracker			1714	176	Valid	Valid
101208	Eye Tracker			1713	177	Valid	Valid
101211	Eye Tracker			1714	179	Valid	Valid
101215	Eye Tracker			1714	178	Valid	Valid
101218	Eye Tracker			1714	179	Valid	Valid
101221	Eye Tracker			1714	178	Valid	Valid
101225	Eye Tracker			1715	179	Valid	Valid
101228	Eye Tracker			1715	179	Valid	Valid
101231	Eye Tracker			1714	175	Valid	Valid
101235	Eye Tracker			1715	177	Valid	Valid
101238	Eye Tracker			1715	176	Valid	Valid
101241	Eye Tracker			1715	176	Valid	Valid
101245	Eye Tracker			1716	178	Valid	Valid
101248	Eye Tracker			1715	175	Valid	Valid
101251	Eye Tracker			1715	175	Valid	Valid
101255	Eye Tracker			1714	175	Valid	Valid
101258	Eye Tracker			1714	175	Valid	Valid
101261	Eye Tracker			1714	176	Valid	Valid
101265	Eye Tracker			1715	177	Valid	Valid
101268	Eye Tracker			1715	177	Valid	Valid
101271	Eye Tracker			1715	176	Valid	Valid
101275	Eye Tracker			1714	178	Valid	Valid
101278	Eye Tracker			1716	175	Valid	Valid
101281	Eye Tracker			1715	176	Valid	Valid
101285	Eye Tracker			1715	177	Valid	Valid
101288	Eye Tracker			1713	179	Valid	Valid
101291	Eye Tracker			1713	178	Valid	Valid
101295	Eye Tracker			1717	177	Valid	Valid
101298	Eye Tracker			1719	172	Valid	Valid
101301	Eye Tracker			1716	169	Valid	Valid
101305	Eye Tracker			1717	166	Valid	Valid
101308	Eye Tracker			1716	166	Valid	Valid
101311	Eye Tracker			1718	166	Valid	Valid
101314	Mouse						
101315	Eye Tracker			1717	167	Valid	Valid
101318	Eye Tracker			1718	171	Valid	Valid
101321	Eye Tracker			1719	171	Valid	Valid
101325	Eye Tracker			1718	173	Valid	Valid
101328	Eye Tracker			1715	171	Valid	Valid
101331	Eye Tracker			1718	171	Valid	Valid
101335	Eye Tracker			1718	171	Valid	Valid
101338	Eye Tracker			1718	172	Valid	Valid
101341	Eye Tracker			1719	170	Valid	Valid
101345	Eye Tracker			1718	170	Valid	Valid
101348	Eye Tracker			1720	171	Valid	Valid
101351	Eye Tracker			1719	171	Valid	Valid
101355	Eye Tracker			1718	171	Valid	Valid
101358	Eye Tracker			1719	172	Valid	Valid
101361	Eye Tracker			1719	171	Valid	Valid
101365	Eye Tracker			1718	172	Valid	Valid
101368	Eye Tracker			1721	172	Valid	Valid
101371	Eye Tracker			1719	170	Valid	Valid
101375	Eye Tracker			1718	170	Valid	Valid
101378	Eye Tracker			1718	171	Valid	Valid
101381	Eye Tracker			1717	171	Valid	Valid
101385	Eye Tracker			1720	170	Valid	Valid
101388	Eye Tracker			1719	173	Valid	Valid
101391	Eye Tracker			1719	173	Valid	Valid
101395	Eye Tracker			1718	170	Valid	Valid
101398	Eye Tracker			1721	169	Valid	Valid
101401	Eye Tracker			1719	172	Valid	Valid
101405	Eye Tracker			1718	174	Valid	Valid
101408	Eye Tracker			1716	174	Valid	Valid
101411	Eye Tracker			1719	172	Valid	Valid
101415	Eye Tracker			1718	173	Valid	Valid
101418	Eye Tracker			1719	172	Valid	Valid
101421	Eye Tracker			1719	171	Valid	Valid
101425	Eye Tracker			1717	173	Valid	Valid
101428	Eye Tracker			1719	174	Valid	Valid
101431	Eye Tracker			1717	172	Valid	Valid
101435	Eye Tracker			1719	171	Valid	Valid
101438	Eye Tracker			1717	172	Valid	Valid
101441	Eye Tracker			1715	174	Valid	Valid
101445	Eye Tracker			1716	169	Valid	Valid
101448	Eye Tracker			1717	172	Valid	Valid
101451	Eye Tracker			1716	174	Valid	Valid
101455	Eye Tracker			1716	173	Valid	Valid
101458	Eye Tracker			1715	172	Valid	Valid
101461	Eye Tracker			1716	173	Valid	Valid
101465	Eye Tracker			1716	173	Valid	Valid
101468	Eye Tracker			1715	172	Valid	Valid
101471	Eye Tracker			1715	174	Valid	Valid
101475	Eye Tracker			1716	174	Valid	Valid
101478	Eye Tracker			1717	174	Valid	Valid
101481	Eye Tracker			1719	175	Valid	Valid
101485	Eye Tracker			1717	173	Valid	Valid
101488	Eye Tracker			1717	172	Valid	Valid
101491	Eye Tracker			1716	173	Valid	Valid
101495	Eye Tracker			1717	173	Valid	Valid
101498	Eye Tracker			1718	172	Valid	Valid
101501	Eye Tracker			1717	172	Valid	Valid
101505	Eye Tracker			1716	173	Valid	Valid
101508	Eye Tracker			1719	172	Valid	Valid
101511	Eye Tracker			1716	174	Valid	Valid
101515	Eye Tracker			1716	172	Valid	Valid
101518	Eye Tracker			1716	173	Valid	Valid
101521	Eye Tracker			1715	172	Valid	Valid
101525	Eye Tracker			1716	176	Valid	Valid
101528	Eye Tracker			1717	173	Valid	Valid
101531	Eye Tracker			1717	173	Valid	Valid
101535	Eye Tracker			1717	175	Valid	Valid
101538	Eye Tracker			1719	174	Valid	Valid
101541	Eye Tracker			1719	174	Valid	Valid
101545	Eye Tracker			1718	175	Valid	Valid
101548	Eye Tracker			1719	173	Valid	Valid
101551	Eye Tracker			1717	174	Valid	Valid
101555	Eye Tracker			1717	173	Valid	Valid
101558	Eye Tracker			1717	174	Valid	Valid
101561	Eye Tracker			1718	174	Valid	Valid
101565	Eye Tracker			1717	175	Valid	Valid
101568	Eye Tracker			1717	174	Valid	Valid
101571	Eye Tracker			1719	173	Valid	Valid
101575	Eye Tracker			1717	176	Valid	Valid
101578	Eye Tracker			1717	173	Valid	Valid
101581	Eye Tracker			1717	176	Valid	Valid
101585	Eye Tracker			1716	173	Valid	Valid
101588	Eye Tracker			1716	173	Valid	Valid
101591	Eye Tracker			1714	172	Valid	Valid
101595	Eye Tracker			1717	172	Valid	Valid
101598	Eye Tracker			1717	173	Valid	Valid
101601	Eye Tracker			1716	173	Valid	Valid
101605	Eye Tracker			1716	172	Valid	Valid
101608	Eye Tracker			1715	173	Valid	Valid
101611	Eye Tracker			1716	173	Valid	Valid
101615	Eye Tracker			1715	173	Valid	Valid
101618	Eye Tracker			1716	172	Valid	Valid
101621	Eye Tracker			1715	171	Valid	Valid
101625	Eye Tracker			1716	173	Valid	Valid
101628	Eye Tracker			1715	172	Valid	Valid
101631	Eye Tracker			1716	173	Valid	Valid
101635	Eye Tracker			1715	173	Valid	Valid
101638	Eye Tracker			1717	172	Valid	Valid
101641	Eye Tracker			1715	174	Valid	Valid
101645	Eye Tracker			1716	172	Valid	Valid
101648	Eye Tracker			1714	171	Valid	Valid
101651	Eye Tracker			1714	174	Valid	Valid
101655	Eye Tracker			1716	175	Valid	Valid
101658	Eye Tracker			1714	175	Valid	Valid
101661	Eye Tracker			1716	173	Valid	Valid
101665	Eye Tracker			1715	174	Valid	Valid
101668	Eye Tracker			1716	176	Valid	Valid
101671	Eye Tracker			1716	175	Valid	Valid
101675	Eye Tracker			1714	176	Valid	Valid
101678	Eye Tracker			1714	177	Valid	Valid
101681	Eye Tracker			1718	176	Valid	Valid
101685	Eye Tracker			1718	177	Valid	Valid
101688	Eye Tracker			1717	174	Valid	Valid
101691	Eye Tracker			1714	176	Valid	Valid
101695	Eye Tracker			1717	178	Valid	Valid
101698	Eye Tracker			1718	175	Valid	Valid
101701	Eye Tracker			1716	175	Valid	Valid
101705	Eye Tracker			1714	177	Valid	Valid
101708	Eye Tracker			1715	175	Valid	Valid
101711	Eye Tracker			1717	174	Valid	Valid
101715	Eye Tracker			1717	174	Valid	Valid
101718	Eye Tracker			1716	175	Valid	Valid
101721	Eye Tracker			1716	175	Valid	Valid
101725	Eye Tracker			1715	177	Valid	Valid
101728	Eye Tracker			1716	176	Valid	Valid
101731	Eye Tracker			1717	175	Valid	Valid
101735	Eye Tracker			1718	177	Valid	Valid
101738	Eye Tracker			1718	177	Valid	Valid
101741	Eye Tracker			1717	175	Valid	Valid
101745	Eye Tracker			1716	174	Valid	Valid
101748	Eye Tracker			1717	173	Valid	Valid
101751	Eye Tracker			1717	176	Valid	Valid
101755	Eye Tracker			1716	175	Valid	Valid
101758	Eye Tracker			1716	175	Valid	Valid
101761	Eye Tracker			1717	176	Valid	Valid
101765	Eye Tracker			1717	173	Valid	Valid
101768	Eye Tracker			1716	175	Valid	Valid
101771	Eye Tracker			1716	175	Valid	Valid
101775	Eye Tracker			1715	173	Valid	Valid
101778	Eye Tracker			1716	175	Valid	Valid
101778		MouseEvent	Down, Left				
101778	Mouse						
101781	Eye Tracker			1716	174	Valid	Valid
101785	Eye Tracker			1716	174	Valid	Valid
101788	Eye Tracker			1716	174	Valid	Valid
101791	Eye Tracker			1717	172	Valid	Valid
101795	Eye Tracker			1716	174	Valid	Valid
101798	Eye Tracker			1716	173	Valid	Valid
101801	Eye Tracker			1717	173	Valid	Valid
101803		ImageStimulusEnd	AussenObenRechts - Kopie				
101803		ImageStimulusStart	AussenObenRechts				
101805	Eye Tracker			1715	172	Valid	Valid
101808	Eye Tracker			1715	174	Valid	Valid
101811	Eye Tracker			1716	173	Valid	Valid
101815	Eye Tracker			1717	174	Valid	Valid
101818	Eye Tracker			1716	176	Valid	Valid
101821	Eye Tracker			1715	173	Valid	Valid
101825	Eye Tracker			1717	172	Valid	Valid
101828	Eye Tracker			1716	173	Valid	Valid
101831	Eye Tracker			1715	174	Valid	Valid
101835	Eye Tracker			1716	173	Valid	Valid
101838	Eye Tracker			1717	173	Valid	Valid
