Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
98006	Eye Tracker			961	146	Valid	Valid
98008	Mouse						
98009	Eye Tracker			964	145	Valid	Valid
98013	Eye Tracker			961	144	Valid	Valid
98016	Eye Tracker			962	146	Valid	Valid
98019	Eye Tracker			962	148	Valid	Valid
98023	Eye Tracker			962	145	Valid	Valid
98026	Eye Tracker			962	147	Valid	Valid
98029	Eye Tracker			965	147	Valid	Valid
98033	Eye Tracker			960	146	Valid	Valid
98036	Eye Tracker			958	151	Valid	Valid
98039	Eye Tracker			960	148	Valid	Valid
98043	Eye Tracker			962	144	Valid	Valid
98046	Eye Tracker			962	147	Valid	Valid
98049	Eye Tracker			959	146	Valid	Valid
98053	Eye Tracker			961	148	Valid	Valid
98056	Eye Tracker			963	147	Valid	Valid
98059	Eye Tracker			961	146	Valid	Valid
98063	Eye Tracker			958	147	Valid	Valid
98066	Eye Tracker			962	145	Valid	Valid
98069	Eye Tracker			960	148	Valid	Valid
98073	Eye Tracker			961	144	Valid	Valid
98076	Eye Tracker			958	147	Valid	Valid
98079	Eye Tracker			961	146	Valid	Valid
98083	Eye Tracker			959	147	Valid	Valid
98086	Eye Tracker			958	146	Valid	Valid
98089	Eye Tracker			963	146	Valid	Valid
98093	Eye Tracker			959	147	Valid	Valid
98096	Eye Tracker			961	149	Valid	Valid
98099	Eye Tracker			959	148	Valid	Valid
98103	Eye Tracker			956	148	Valid	Valid
98106	Eye Tracker			958	150	Valid	Valid
98109	Eye Tracker			960	150	Valid	Valid
98113	Eye Tracker			956	152	Valid	Valid
98116	Eye Tracker			958	150	Valid	Valid
98119	Eye Tracker			959	149	Valid	Valid
98123	Eye Tracker			957	148	Valid	Valid
98126	Eye Tracker			957	149	Valid	Valid
98129	Eye Tracker			958	150	Valid	Valid
98133	Eye Tracker			959	148	Valid	Valid
98136	Eye Tracker			959	147	Valid	Valid
98139	Eye Tracker			956	150	Valid	Valid
98143	Eye Tracker			959	149	Valid	Valid
98146	Eye Tracker			962	151	Valid	Valid
98149	Eye Tracker			959	149	Valid	Valid
98153	Eye Tracker			961	150	Valid	Valid
98156	Eye Tracker			961	147	Valid	Valid
98159	Eye Tracker			960	150	Valid	Valid
98163	Eye Tracker			962	151	Valid	Valid
98166	Eye Tracker			962	151	Valid	Valid
98169	Eye Tracker			960	151	Valid	Valid
98173	Eye Tracker			960	149	Valid	Valid
98176	Eye Tracker			961	149	Valid	Valid
98179	Eye Tracker			963	151	Valid	Valid
98183	Eye Tracker			960	152	Valid	Valid
98186	Eye Tracker			964	149	Valid	Valid
98189	Eye Tracker			960	151	Valid	Valid
98193	Mouse						
98193	Eye Tracker			962	148	Valid	Valid
98196	Eye Tracker			962	151	Valid	Valid
98199	Eye Tracker			960	153	Valid	Valid
98203	Eye Tracker			961	150	Valid	Valid
98206	Eye Tracker			960	151	Valid	Valid
98209	Eye Tracker			958	150	Valid	Valid
98213	Eye Tracker			959	152	Valid	Valid
98216	Eye Tracker			959	152	Valid	Valid
98219	Eye Tracker			957	151	Valid	Valid
98223	Eye Tracker			959	149	Valid	Valid
98225	Mouse						
98226	Eye Tracker			959	152	Valid	Valid
98229	Eye Tracker			957	154	Valid	Valid
98233	Eye Tracker			960	152	Valid	Valid
98236	Eye Tracker			958	152	Valid	Valid
98239	Eye Tracker			960	149	Valid	Valid
98243	Eye Tracker			959	150	Valid	Valid
98246	Eye Tracker			959	150	Valid	Valid
98249	Eye Tracker			962	149	Valid	Valid
98253	Eye Tracker			958	153	Valid	Valid
98256	Eye Tracker			961	152	Valid	Valid
98259	Eye Tracker			962	153	Valid	Valid
98263	Eye Tracker			956	152	Valid	Valid
98266	Eye Tracker			957	154	Valid	Valid
98269	Eye Tracker			956	153	Valid	Valid
98273	Eye Tracker			956	154	Valid	Valid
98276	Eye Tracker			959	154	Valid	Valid
98279	Eye Tracker			958	155	Valid	Valid
98283	Eye Tracker			959	153	Valid	Valid
98286	Eye Tracker			958	151	Valid	Valid
98289	Eye Tracker			959	153	Valid	Valid
98293	Eye Tracker			959	153	Valid	Valid
98296	Eye Tracker			958	153	Valid	Valid
98299	Eye Tracker			961	152	Valid	Valid
98303	Eye Tracker			959	152	Valid	Valid
98306	Eye Tracker			958	152	Valid	Valid
98309	Eye Tracker			956	151	Valid	Valid
98313	Eye Tracker			956	154	Valid	Valid
98316	Eye Tracker			956	151	Valid	Valid
98319	Eye Tracker			956	153	Valid	Valid
98323	Eye Tracker			958	153	Valid	Valid
98326	Eye Tracker			961	152	Valid	Valid
98329	Eye Tracker			960	154	Valid	Valid
98333	Eye Tracker			957	154	Valid	Valid
98336	Eye Tracker			958	152	Valid	Valid
98339	Eye Tracker			958	153	Valid	Valid
98343	Eye Tracker			959	152	Valid	Valid
98346	Eye Tracker			958	153	Valid	Valid
98349	Eye Tracker			958	154	Valid	Valid
98353	Eye Tracker			961	152	Valid	Valid
98356	Eye Tracker			960	152	Valid	Valid
98360	Eye Tracker			958	151	Valid	Valid
98363	Eye Tracker			961	151	Valid	Valid
98366	Eye Tracker			960	150	Valid	Valid
98369	Eye Tracker			959	152	Valid	Valid
98373	Eye Tracker			960	150	Valid	Valid
98376	Eye Tracker			959	151	Valid	Valid
98379	Eye Tracker			964	153	Valid	Valid
98383	Eye Tracker			960	150	Valid	Valid
98386	Eye Tracker			961	153	Valid	Valid
98389	Eye Tracker			960	153	Valid	Valid
98393	Eye Tracker			959	154	Valid	Valid
98396	Eye Tracker			959	154	Valid	Valid
98399	Eye Tracker			961	153	Valid	Valid
98403	Eye Tracker			959	154	Valid	Valid
98406	Eye Tracker			956	154	Valid	Valid
98409	Eye Tracker			952	153	Valid	Valid
98413	Eye Tracker			955	154	Valid	Valid
98416	Eye Tracker			958	152	Valid	Valid
98419	Eye Tracker			960	153	Valid	Valid
98423	Eye Tracker			959	150	Valid	Valid
98426	Eye Tracker			956	153	Valid	Valid
98430	Eye Tracker			959	153	Valid	Valid
98433	Eye Tracker			958	151	Valid	Valid
98436	Eye Tracker			957	152	Valid	Valid
98439	Eye Tracker			957	153	Valid	Valid
98443	Eye Tracker			961	151	Valid	Valid
98446	Eye Tracker			958	151	Valid	Valid
98449	Eye Tracker			957	151	Valid	Valid
98453	Eye Tracker			958	151	Valid	Valid
98456	Eye Tracker			958	150	Valid	Valid
98459	Eye Tracker			957	150	Valid	Valid
98463	Eye Tracker			960	151	Valid	Valid
98466	Eye Tracker			960	151	Valid	Valid
98469	Eye Tracker			956	151	Valid	Valid
98473	Eye Tracker			957	153	Valid	Valid
98476	Eye Tracker			958	150	Valid	Valid
98480	Eye Tracker			957	152	Valid	Valid
98483	Eye Tracker			958	151	Valid	Valid
98486	Eye Tracker			958	152	Valid	Valid
98490	Eye Tracker			960	153	Valid	Valid
98493	Eye Tracker			958	153	Valid	Valid
98496	Eye Tracker			959	152	Valid	Valid
98499	Eye Tracker			960	152	Valid	Valid
98503	Eye Tracker			959	152	Valid	Valid
98506	Eye Tracker			959	151	Valid	Valid
98510	Eye Tracker			962	153	Valid	Valid
98513	Eye Tracker			961	152	Valid	Valid
98516	Eye Tracker			961	152	Valid	Valid
98519	Eye Tracker			958	152	Valid	Valid
98523	Eye Tracker			960	150	Valid	Valid
98526	Eye Tracker			958	152	Valid	Valid
98529	Eye Tracker			960	153	Valid	Valid
98533	Eye Tracker			958	154	Valid	Valid
98536	Eye Tracker			957	149	Valid	Valid
98540	Eye Tracker			959	151	Valid	Valid
98543	Eye Tracker			960	151	Valid	Valid
98546	Eye Tracker			957	154	Valid	Valid
98550	Eye Tracker			959	148	Valid	Valid
98553	Eye Tracker			957	153	Valid	Valid
98556	Eye Tracker			958	153	Valid	Valid
98560	Eye Tracker			957	153	Valid	Valid
98563	Eye Tracker			955	150	Valid	Valid
98566	Eye Tracker			956	152	Valid	Valid
98569	Eye Tracker			957	150	Valid	Valid
98573	Eye Tracker			958	153	Valid	Valid
98576	Eye Tracker			958	155	Valid	Valid
98579	Eye Tracker			955	153	Valid	Valid
98583	Eye Tracker			958	152	Valid	Valid
98585		MouseEvent	Down, Left				
98585	Mouse						
98586	Eye Tracker			956	153	Valid	Valid
98589	Eye Tracker			958	150	Valid	Valid
98593	Eye Tracker			957	153	Valid	Valid
98596	Eye Tracker			958	152	Valid	Valid
98599	Eye Tracker			956	152	Valid	Valid
98603	Eye Tracker			959	152	Valid	Valid
98606	Eye Tracker			958	152	Valid	Valid
98610	Eye Tracker			957	152	Valid	Valid
98612		ImageStimulusEnd	MitteOben - Kopie				
98612		ImageStimulusStart	MitteOben				
98613	Eye Tracker			958	154	Valid	Valid
98616	Eye Tracker			960	152	Valid	Valid
98620	Eye Tracker			958	150	Valid	Valid
98623	Eye Tracker			961	152	Valid	Valid
98626	Eye Tracker			959	153	Valid	Valid
98630	Eye Tracker			960	153	Valid	Valid
98633	Eye Tracker			960	151	Valid	Valid
98636	Eye Tracker			957	151	Valid	Valid
98640	Eye Tracker			957	152	Valid	Valid
98643	Eye Tracker			958	153	Valid	Valid
98646	Eye Tracker			960	151	Valid	Valid
98649	Eye Tracker			961	153	Valid	Valid
98653	Eye Tracker			958	152	Valid	Valid
98656	Eye Tracker			957	152	Valid	Valid
98660	Eye Tracker			962	153	Valid	Valid
98663	Eye Tracker			958	152	Valid	Valid
98666	Eye Tracker			960	153	Valid	Valid
98670	Eye Tracker			957	154	Valid	Valid
98673	Eye Tracker			959	153	Valid	Valid
98676	Eye Tracker			956	151	Valid	Valid
98680	Eye Tracker			956	151	Valid	Valid
98683	Eye Tracker			957	153	Valid	Valid
98686	Eye Tracker			958	153	Valid	Valid
98689		MouseEvent	Up, Left				
98689	Mouse						
98689	Eye Tracker			959	155	Valid	Valid
98693	Eye Tracker			959	152	Valid	Valid
98696	Eye Tracker			957	155	Valid	Valid
98699	Eye Tracker			956	153	Valid	Valid
98703	Eye Tracker			960	153	Valid	Valid
98706	Eye Tracker			960	154	Valid	Valid
98709	Eye Tracker			962	156	Valid	Valid
98713	Eye Tracker			960	155	Valid	Valid
98716	Eye Tracker			962	157	Valid	Valid
98719	Eye Tracker			961	153	Valid	Valid
98723	Eye Tracker			958	153	Valid	Valid
98726	Eye Tracker			959	152	Valid	Valid
98729	Eye Tracker			955	156	Valid	Valid
98733	Eye Tracker			956	156	Valid	Valid
98736	Eye Tracker			959	153	Valid	Valid
98739	Eye Tracker			957	156	Valid	Valid
98743	Eye Tracker			962	156	Valid	Valid
98746	Eye Tracker			962	155	Valid	Valid
98749	Eye Tracker			957	160	Valid	Valid
98753	Eye Tracker			961	156	Valid	Valid
98756	Eye Tracker			960	155	Valid	Valid
98759	Eye Tracker			956	154	Valid	Valid
98763	Eye Tracker			955	155	Valid	Valid
98766	Eye Tracker			958	157	Valid	Valid
98769	Eye Tracker			960	156	Valid	Valid
98773	Eye Tracker			959	155	Valid	Valid
98776	Eye Tracker			960	155	Valid	Valid
98779	Eye Tracker			961	155	Valid	Valid
98783	Eye Tracker			960	155	Valid	Valid
98786	Eye Tracker			959	156	Valid	Valid
98789	Eye Tracker			961	152	Valid	Valid
98793	Eye Tracker			960	154	Valid	Valid
98796	Eye Tracker			959	155	Valid	Valid
98799	Eye Tracker			957	152	Valid	Valid
98803	Eye Tracker			956	154	Valid	Valid
98806	Eye Tracker			953	153	Valid	Valid
98809	Eye Tracker			956	153	Valid	Valid
98813	Eye Tracker			957	153	Valid	Valid
98816	Eye Tracker			958	155	Valid	Valid
98819	Eye Tracker			960	156	Valid	Valid
98823	Eye Tracker			958	155	Valid	Valid
98826	Eye Tracker			957	154	Valid	Valid
98829	Eye Tracker			959	154	Valid	Valid
98833	Eye Tracker			959	156	Valid	Valid
98836	Eye Tracker			958	157	Valid	Valid
98839	Eye Tracker			959	157	Valid	Valid
98843	Eye Tracker			955	157	Valid	Valid
98846	Eye Tracker			956	158	Valid	Valid
98849	Eye Tracker			954	159	Valid	Valid
98853	Eye Tracker			958	157	Valid	Valid
98856	Eye Tracker			955	154	Valid	Valid
98859	Eye Tracker			958	156	Valid	Valid
98863	Eye Tracker			958	159	Valid	Valid
98866	Eye Tracker			957	157	Valid	Valid
98869	Eye Tracker			957	158	Valid	Valid
98873	Eye Tracker			958	159	Valid	Valid
98876	Eye Tracker			958	160	Valid	Valid
98879	Eye Tracker			956	161	Valid	Valid
98883	Eye Tracker			956	159	Valid	Valid
98886	Eye Tracker			956	159	Valid	Valid
98889	Eye Tracker			953	160	Valid	Valid
98893	Eye Tracker			955	159	Valid	Valid
98896	Eye Tracker			957	159	Valid	Valid
98899	Eye Tracker			961	160	Valid	Valid
98903	Eye Tracker			957	160	Valid	Valid
98906	Eye Tracker			958	162	Valid	Valid
98909	Eye Tracker			957	158	Valid	Valid
98913	Eye Tracker			956	157	Valid	Valid
98916	Eye Tracker			960	157	Valid	Valid
98919	Eye Tracker			958	162	Valid	Valid
98923	Eye Tracker			961	159	Valid	Valid
98926	Eye Tracker			960	158	Valid	Valid
98929	Eye Tracker			959	161	Valid	Valid
98933	Eye Tracker			960	158	Valid	Valid
98936	Eye Tracker			958	156	Valid	Valid
98939	Eye Tracker			960	158	Valid	Valid
98943	Eye Tracker			957	158	Valid	Valid
98946	Eye Tracker			963	157	Valid	Valid
98949	Eye Tracker			959	159	Valid	Valid
98953	Eye Tracker			958	158	Valid	Valid
98956	Eye Tracker			962	157	Valid	Valid
98959	Eye Tracker			960	157	Valid	Valid
98963	Eye Tracker			961	160	Valid	Valid
98966	Eye Tracker			960	159	Valid	Valid
98969	Eye Tracker			961	157	Valid	Valid
98973	Eye Tracker			958	156	Valid	Valid
98976	Eye Tracker			958	157	Valid	Valid
98979	Eye Tracker			959	159	Valid	Valid
98983	Eye Tracker			959	160	Valid	Valid
98986	Eye Tracker			960	160	Valid	Valid
98989	Eye Tracker			960	160	Valid	Valid
98993	Eye Tracker			960	161	Valid	Valid
98996	Eye Tracker			961	158	Valid	Valid
98999	Eye Tracker			961	159	Valid	Valid
99003	Eye Tracker			965	159	Valid	Valid
99006	Eye Tracker			962	158	Valid	Valid
99009	Eye Tracker			964	159	Valid	Valid
99013	Eye Tracker			964	160	Valid	Valid
99016	Eye Tracker			959	158	Valid	Valid
99019	Eye Tracker			959	161	Valid	Valid
99023	Eye Tracker			957	158	Valid	Valid
99026	Eye Tracker			961	158	Valid	Valid
99029	Eye Tracker			959	158	Valid	Valid
99033	Eye Tracker			958	161	Valid	Valid
99036	Eye Tracker			960	159	Valid	Valid
99039	Eye Tracker			962	164	Valid	Valid
99043	Eye Tracker			962	159	Valid	Valid
99046	Eye Tracker			963	160	Valid	Valid
99049	Eye Tracker			964	157	Valid	Valid
99053	Eye Tracker			962	158	Valid	Valid
99056	Eye Tracker			962	160	Valid	Valid
99059	Eye Tracker			961	161	Valid	Valid
99063	Eye Tracker			957	161	Valid	Valid
99066	Eye Tracker			959	159	Valid	Valid
99069	Eye Tracker			960	160	Valid	Valid
99073	Eye Tracker			959	158	Valid	Valid
99076	Eye Tracker			959	157	Valid	Valid
99079	Eye Tracker			959	156	Valid	Valid
99083	Eye Tracker			960	157	Valid	Valid
99086	Eye Tracker			961	158	Valid	Valid
99089	Mouse						
99089	Eye Tracker			961	158	Valid	Valid
99093	Eye Tracker			960	158	Valid	Valid
99096	Eye Tracker			964	160	Valid	Valid
99099	Eye Tracker			961	159	Valid	Valid
99103	Eye Tracker			960	159	Valid	Valid
99106	Eye Tracker			959	159	Valid	Valid
99109	Eye Tracker			959	159	Valid	Valid
99113	Eye Tracker			959	160	Valid	Valid
99116	Eye Tracker			957	161	Valid	Valid
99119	Eye Tracker			957	158	Valid	Valid
99123	Eye Tracker			956	162	Valid	Valid
99126	Eye Tracker			957	160	Valid	Valid
99129	Eye Tracker			957	158	Valid	Valid
99133	Eye Tracker			957	158	Valid	Valid
99136	Eye Tracker			962	159	Valid	Valid
99139	Eye Tracker			962	158	Valid	Valid
99143	Eye Tracker			964	159	Valid	Valid
99146	Eye Tracker			963	159	Valid	Valid
99149	Eye Tracker			958	156	Valid	Valid
99153	Eye Tracker			959	155	Valid	Valid
99156	Eye Tracker			959	158	Valid	Valid
99159	Eye Tracker			956	157	Valid	Valid
99161	Mouse						
99163	Eye Tracker			959	158	Valid	Valid
99166	Eye Tracker			959	156	Valid	Valid
99169	Eye Tracker			958	155	Valid	Valid
99173	Eye Tracker			957	156	Valid	Valid
99176	Eye Tracker			958	156	Valid	Valid
99177	Mouse						
99179	Eye Tracker			960	153	Valid	Valid
99183	Eye Tracker			958	155	Valid	Valid
99186	Eye Tracker			962	156	Valid	Valid
99189	Eye Tracker			961	158	Valid	Valid
99193	Eye Tracker			956	158	Valid	Valid
99196	Eye Tracker			960	158	Valid	Valid
99199	Eye Tracker			959	159	Valid	Valid
99200	Mouse						
99203	Eye Tracker			958	160	Valid	Valid
99206	Eye Tracker			951	161	Valid	Valid
99209	Eye Tracker			945	156	Valid	Valid
99213	Eye Tracker			931	158	Valid	Valid
99216	Eye Tracker			931	161	Valid	Valid
99219	Eye Tracker			930	159	Valid	Valid
99223	Eye Tracker			939	158	Valid	Valid
99226	Eye Tracker			939	157	Valid	Valid
99229	Eye Tracker			943	157	Valid	Valid
99233	Eye Tracker			943	160	Valid	Valid
99236	Eye Tracker			940	156	Valid	Valid
99239	Eye Tracker			943	159	Valid	Valid
99243	Eye Tracker			941	161	Valid	Valid
99246	Eye Tracker			944	157	Valid	Valid
99249	Eye Tracker			945	158	Valid	Valid
99253	Eye Tracker			946	160	Valid	Valid
99256	Eye Tracker			945	158	Valid	Valid
99259	Eye Tracker			943	158	Valid	Valid
99263	Eye Tracker			942	159	Valid	Valid
99266	Eye Tracker			945	160	Valid	Valid
99269	Eye Tracker			945	161	Valid	Valid
99273	Eye Tracker			941	159	Valid	Valid
99276	Eye Tracker			943	159	Valid	Valid
99279	Eye Tracker			940	161	Valid	Valid
99283	Eye Tracker			944	159	Valid	Valid
99286	Eye Tracker			943	161	Valid	Valid
99289	Eye Tracker			947	160	Valid	Valid
99293	Eye Tracker			946	157	Valid	Valid
99296	Eye Tracker			948	158	Valid	Valid
99299	Eye Tracker			945	160	Valid	Valid
99303	Eye Tracker			944	160	Valid	Valid
99306	Eye Tracker			943	159	Valid	Valid
99309	Eye Tracker			943	160	Valid	Valid
99313	Mouse						
99313	Eye Tracker			944	159	Valid	Valid
99316	Eye Tracker			940	157	Valid	Valid
99319	Eye Tracker			942	160	Valid	Valid
99323	Eye Tracker			943	159	Valid	Valid
99326	Eye Tracker			944	158	Valid	Valid
99329	Mouse						
99329	Eye Tracker			946	158	Valid	Valid
99333	Eye Tracker			944	157	Valid	Valid
99336	Eye Tracker			946	159	Valid	Valid
99339	Eye Tracker			945	158	Valid	Valid
99343	Eye Tracker			947	160	Valid	Valid
99345	Mouse						
99346	Eye Tracker			945	158	Valid	Valid
99349	Eye Tracker			944	157	Valid	Valid
99353	Eye Tracker			944	157	Valid	Valid
99356	Eye Tracker			944	158	Valid	Valid
99359	Eye Tracker			945	157	Valid	Valid
99363	Eye Tracker			944	158	Valid	Valid
99366	Eye Tracker			947	159	Valid	Valid
99368	Mouse						
99369	Eye Tracker			943	156	Valid	Valid
99373	Eye Tracker			943	155	Valid	Valid
99376	Eye Tracker			943	157	Valid	Valid
99379	Eye Tracker			943	155	Valid	Valid
99383	Eye Tracker			944	158	Valid	Valid
99386	Eye Tracker			945	156	Valid	Valid
99389	Eye Tracker			947	154	Valid	Valid
99393	Eye Tracker			948	156	Valid	Valid
99396	Eye Tracker			947	155	Valid	Valid
99399	Eye Tracker			946	155	Valid	Valid
99403	Eye Tracker			949	157	Valid	Valid
99406	Eye Tracker			947	155	Valid	Valid
99409	Eye Tracker			945	157	Valid	Valid
99413	Eye Tracker			944	153	Valid	Valid
99416	Eye Tracker			946	156	Valid	Valid
99419	Eye Tracker			946	158	Valid	Valid
99423	Eye Tracker			945	157	Valid	Valid
99426	Eye Tracker			949	156	Valid	Valid
99429	Eye Tracker			944	157	Valid	Valid
99433	Eye Tracker			943	158	Valid	Valid
99436	Eye Tracker			949	157	Valid	Valid
99439	Eye Tracker			945	158	Valid	Valid
99443	Eye Tracker			945	155	Valid	Valid
99446	Eye Tracker			943	157	Valid	Valid
99449	Eye Tracker			945	157	Valid	Valid
99453	Eye Tracker			947	156	Valid	Valid
99456	Eye Tracker			945	158	Valid	Valid
99459	Eye Tracker			948	157	Valid	Valid
99463	Eye Tracker			947	158	Valid	Valid
99466	Eye Tracker			946	158	Valid	Valid
99469	Eye Tracker			943	158	Valid	Valid
99473	Eye Tracker			945	157	Valid	Valid
99476	Eye Tracker			945	158	Valid	Valid
99479	Eye Tracker			946	154	Valid	Valid
99483	Eye Tracker			944	156	Valid	Valid
99486	Eye Tracker			948	157	Valid	Valid
99489	Eye Tracker			948	157	Valid	Valid
99493	Eye Tracker			950	156	Valid	Valid
99496	Eye Tracker			946	159	Valid	Valid
99499	Eye Tracker			946	158	Valid	Valid
99503	Eye Tracker			947	157	Valid	Valid
99506	Eye Tracker			944	160	Valid	Valid
99509	Eye Tracker			944	160	Valid	Valid
99513	Eye Tracker			945	158	Valid	Valid
99516	Eye Tracker			944	156	Valid	Valid
99519	Eye Tracker			947	158	Valid	Valid
99523	Eye Tracker			948	157	Valid	Valid
99526	Eye Tracker			947	159	Valid	Valid
99529	Eye Tracker			946	160	Valid	Valid
99533	Eye Tracker			944	156	Valid	Valid
99536	Eye Tracker			945	159	Valid	Valid
99539	Eye Tracker			946	161	Valid	Valid
99543	Eye Tracker			946	159	Valid	Valid
99546	Eye Tracker			947	157	Valid	Valid
99549	Eye Tracker			945	157	Valid	Valid
99553	Eye Tracker			947	159	Valid	Valid
99556	Eye Tracker			944	158	Valid	Valid
99559	Eye Tracker			942	159	Valid	Valid
99563	Eye Tracker			941	158	Valid	Valid
99566	Eye Tracker			945	159	Valid	Valid
99569	Eye Tracker			945	161	Valid	Valid
99573	Eye Tracker			945	156	Valid	Valid
99576	Eye Tracker			948	158	Valid	Valid
99579	Eye Tracker			945	159	Valid	Valid
99583	Eye Tracker			946	159	Valid	Valid
99586	Eye Tracker			947	158	Valid	Valid
99589	Eye Tracker			944	162	Valid	Valid
99593	Eye Tracker			945	161	Valid	Valid
99596	Eye Tracker			943	159	Valid	Valid
99599	Eye Tracker			943	161	Valid	Valid
99603	Eye Tracker			947	160	Valid	Valid
99606	Eye Tracker			944	161	Valid	Valid
99609	Eye Tracker			944	159	Valid	Valid
99612		ImageStimulusEnd	MitteOben				
99612		ImageStimulusStart	AussenUntenRechts - Kopie				
99613	Eye Tracker			945	161	Valid	Valid
99616	Eye Tracker			945	160	Valid	Valid
99619	Eye Tracker			945	163	Valid	Valid
99623	Eye Tracker			949	160	Valid	Valid
99626	Eye Tracker			947	159	Valid	Valid
99629	Eye Tracker			947	157	Valid	Valid
99633	Eye Tracker			947	158	Valid	Valid
99636	Eye Tracker			944	160	Valid	Valid
99639	Eye Tracker			946	160	Valid	Valid
99643	Eye Tracker			944	160	Valid	Valid
99646	Eye Tracker			942	161	Valid	Valid
99649	Eye Tracker			944	160	Valid	Valid
99653	Eye Tracker			942	159	Valid	Valid
99656	Eye Tracker			946	160	Valid	Valid
99659	Eye Tracker			944	160	Valid	Valid
99663	Eye Tracker			945	160	Valid	Valid
99666	Eye Tracker			948	157	Valid	Valid
99669	Eye Tracker			946	157	Valid	Valid
99673	Eye Tracker			947	157	Valid	Valid
99676	Eye Tracker			947	159	Valid	Valid
99679	Eye Tracker			946	159	Valid	Valid
99683	Eye Tracker			945	157	Valid	Valid
99686	Eye Tracker			948	159	Valid	Valid
99689	Eye Tracker			945	159	Valid	Valid
99693	Eye Tracker			943	157	Valid	Valid
99696	Eye Tracker			945	156	Valid	Valid
99699	Eye Tracker			945	160	Valid	Valid
99703	Eye Tracker			944	159	Valid	Valid
99706	Eye Tracker			945	160	Valid	Valid
99709	Eye Tracker			944	159	Valid	Valid
99713	Eye Tracker			948	162	Valid	Valid
99716	Eye Tracker			947	161	Valid	Valid
99719	Eye Tracker			947	159	Valid	Valid
99723	Eye Tracker			947	163	Valid	Valid
99726	Eye Tracker			946	162	Valid	Valid
99729	Eye Tracker			950	161	Valid	Valid
99733	Eye Tracker			948	161	Valid	Valid
99736	Eye Tracker			944	161	Valid	Valid
99739	Eye Tracker			948	161	Valid	Valid
99743	Eye Tracker			946	159	Valid	Valid
99746	Eye Tracker			945	157	Valid	Valid
99749	Eye Tracker			944	161	Valid	Valid
99753	Eye Tracker			944	160	Valid	Valid
99756	Eye Tracker			941	162	Valid	Valid
99759	Eye Tracker			944	162	Valid	Valid
99763	Eye Tracker			943	161	Valid	Valid
99766	Eye Tracker			945	162	Valid	Valid
99769	Mouse						
99769	Eye Tracker			943	162	Valid	Valid
99773	Eye Tracker			944	164	Valid	Valid
99776	Eye Tracker			943	163	Valid	Valid
99779	Eye Tracker			944	164	Valid	Valid
99783	Eye Tracker			948	166	Valid	Valid
99785	Mouse						
99786	Eye Tracker			959	175	Valid	Valid
99789	Eye Tracker			987	191	Valid	Valid
99793	Eye Tracker			1026	212	Valid	Valid
99796	Eye Tracker			1073	236	Valid	Valid
99799	Eye Tracker			1116	265	Valid	Valid
99801	Mouse						
99803	Eye Tracker			1154	292	Valid	Valid
99806	Eye Tracker			1198	325	Valid	Valid
99809	Eye Tracker			1236	363	Valid	Valid
99813	Eye Tracker			1282	406	Valid	Valid
99816	Eye Tracker			1326	451	Valid	Valid
99817	Mouse						
99819	Eye Tracker			1369	493	Valid	Valid
99823	Eye Tracker			1410	533	Valid	Valid
99826	Eye Tracker			1448	567	Valid	Valid
99829	Eye Tracker			1487	603	Valid	Valid
99833	Mouse						
99833	Eye Tracker			1515	633	Valid	Valid
99836	Eye Tracker			1541	655	Valid	Valid
99839	Eye Tracker			1567	694	Valid	Valid
99843	Eye Tracker			1598	699	Valid	Valid
99846	Eye Tracker			1626	716	Valid	Valid
99849	Mouse						
99849	Eye Tracker			1634	731	Valid	Valid
99853	Eye Tracker			1644	738	Valid	Valid
99856	Eye Tracker			1640	738	Valid	Valid
99859	Eye Tracker			1626	740	Valid	Valid
99863	Eye Tracker			1634	736	Valid	Valid
99865	Mouse						
99866	Eye Tracker			1633	747	Valid	Valid
99869	Eye Tracker			1636	736	Valid	Valid
99873	Eye Tracker			1635	747	Valid	Valid
99876	Eye Tracker			1640	747	Valid	Valid
99879	Eye Tracker			1650	745	Valid	Valid
99881	Mouse						
99883	Eye Tracker			1654	754	Valid	Valid
99886	Eye Tracker			1669	764	Valid	Valid
99889	Eye Tracker			1682	785	Valid	Valid
99893	Eye Tracker			1691	797	Valid	Valid
99896	Eye Tracker			1698	800	Valid	Valid
99897	Mouse						
99899	Eye Tracker			1698	801	Valid	Valid
99903	Eye Tracker			1697	804	Valid	Valid
99906	Eye Tracker			1692	811	Valid	Valid
99909	Eye Tracker			1693	817	Valid	Valid
99913	Mouse						
99913	Eye Tracker			1703	822	Valid	Valid
99916	Eye Tracker			1699	826	Valid	Valid
99919	Eye Tracker			1701	835	Valid	Valid
99923	Eye Tracker			1698	834	Valid	Valid
99926	Eye Tracker			1699	836	Valid	Valid
99929	Mouse						
99929	Eye Tracker			1699	834	Valid	Valid
99933	Eye Tracker			1695	841	Valid	Valid
99936	Eye Tracker			1697	842	Valid	Valid
99939	Eye Tracker			1700	849	Valid	Valid
99943	Eye Tracker			1700	849	Valid	Valid
99945	Mouse						
99946	Eye Tracker			1703	839	Valid	Valid
99949	Eye Tracker			1695	846	Valid	Valid
99953	Eye Tracker			1698	847	Valid	Valid
99956	Eye Tracker			1699	842	Valid	Valid
99959	Eye Tracker			1697	848	Valid	Valid
99960	Mouse						
99963	Eye Tracker			1700	851	Valid	Valid
